borough,neighborhood,building.class.category,tax.class.at.present
3,RED HOOK                 ,02  TWO FAMILY HOMES                        ,1
3,RED HOOK                 ,02  TWO FAMILY HOMES                        ,1
3,RED HOOK                 ,02  TWO FAMILY HOMES                        ,1
3,RED HOOK                 ,02  TWO FAMILY HOMES                        ,1
3,RED HOOK                 ,02  TWO FAMILY HOMES                        ,1
3,RED HOOK                 ,02  TWO FAMILY HOMES                        ,1
3,RED HOOK                 ,02  TWO FAMILY HOMES                        ,1
3,RED HOOK                 ,02  TWO FAMILY HOMES                        ,1
3,RED HOOK                 ,02  TWO FAMILY HOMES                        ,1
3,RED HOOK                 ,02  TWO FAMILY HOMES                        ,1
3,RED HOOK                 ,02  TWO FAMILY HOMES                        ,1
3,RED HOOK                 ,02  TWO FAMILY HOMES                        ,1
3,RED HOOK                 ,02  TWO FAMILY HOMES                        ,1
3,RED HOOK                 ,02  TWO FAMILY HOMES                        ,1
3,RED HOOK                 ,03  THREE FAMILY HOMES                      ,1
3,RED HOOK                 ,03  THREE FAMILY HOMES                      ,1
3,RED HOOK                 ,03  THREE FAMILY HOMES                      ,1
3,RED HOOK                 ,04  TAX CLASS 1 CONDOS                      ,1A
3,RED HOOK                 ,04  TAX CLASS 1 CONDOS                      ,1C
3,RED HOOK                 ,04  TAX CLASS 1 CONDOS                      ,1C
3,RED HOOK                 ,04  TAX CLASS 1 CONDOS                      ,1C
3,RED HOOK                 ,05  TAX CLASS 1 VACANT LAND                 ,1B
3,RED HOOK                 ,05  TAX CLASS 1 VACANT LAND                 ,1B
3,RED HOOK                 ,05  TAX CLASS 1 VACANT LAND                 ,1B
3,RED HOOK                 ,05  TAX CLASS 1 VACANT LAND                 ,1B
3,RED HOOK                 ,05  TAX CLASS 1 VACANT LAND                 ,1B
3,RED HOOK                 ,05  TAX CLASS 1 VACANT LAND                 ,1B
3,RED HOOK                 ,05  TAX CLASS 1 VACANT LAND                 ,1B
3,RED HOOK                 ,05  TAX CLASS 1 VACANT LAND                 ,1B
3,RED HOOK                 ,05  TAX CLASS 1 VACANT LAND                 ,1B
3,RED HOOK                 ,06  TAX CLASS 1 - OTHER                     ,1
3,RED HOOK                 ,07  RENTALS - WALKUP APARTMENTS             ,2
3,RED HOOK                 ,07  RENTALS - WALKUP APARTMENTS             ,2
3,RED HOOK                 ,07  RENTALS - WALKUP APARTMENTS             ,2
3,RED HOOK                 ,07  RENTALS - WALKUP APARTMENTS             ,2B
3,RED HOOK                 ,07  RENTALS - WALKUP APARTMENTS             ,2A
3,RED HOOK                 ,07  RENTALS - WALKUP APARTMENTS             ,2A
3,RED HOOK                 ,07  RENTALS - WALKUP APARTMENTS             ,2A
3,RED HOOK                 ,09  COOPS - WALKUP APARTMENTS               ,2
