borough,neighborhood,building.class.category,tax.class.at.present,block,lot,ease.ment,building.class.at.present,address,apart.ment.number,zip.code,residential.units,commercial.units,total.units,land.square.feet,gross.square.feet,year.built,tax.class.at.time.of.sale,building.class.at.time.of.sale,sale.price,sale.date,sale.price.n,gross.sqft,land.sqft
3,DYKER HEIGHTS            ,10395  CONDOS - 2-10 UNIT RESIDENTIAL          ,1,6279,21.00,NA,A5,1236 80TH STREET                         ,            ,11228.0,1,0,1,"1,925","2,310",1920,1,A5,"$300,000 ",6/10/13,300000.00,2310.0,1925.0
3,DYKER HEIGHTS            ,10397  CONDOS - 2-10 UNIT RESIDENTIAL          ,1,6290,59.00,NA,A1,1143 82ND   STREET                       ,            ,11228.0,1,0,1,"3,000","2,320",1910,1,A1,"$950,000 ",6/10/13,950000.00,2320.0,3000.0
3,DYKER HEIGHTS            ,10398  CONDOS - 2-10 UNIT RESIDENTIAL          ,1,6291,1.00,NA,A1,8121 12TH   AVENUE                       ,            ,11228.0,1,0,1,"6,000","3,092",1920,1,A1,"$1,742,500 ",1/24/13,1742500.00,3092.0,6000.0
3,DYKER HEIGHTS            ,10399  CONDOS - 2-10 UNIT RESIDENTIAL          ,1,6292,4.00,NA,A1,8117 13TH   AVENUE                       ,            ,11228.0,1,0,1,"4,000","2,079",1920,1,A1,"$750,000 ",3/20/13,750000.00,2079.0,4000.0
3,DYKER HEIGHTS            ,10400  CONDOS - 2-10 UNIT RESIDENTIAL          ,1,6301,22.00,NA,A1,1138 82ND   STREET                       ,            ,11228.0,1,0,1,"3,500","2,042",1925,1,A1,"$1,400,000 ",11/28/12,1400000.00,2042.0,3500.0
3,DYKER HEIGHTS            ,10401  CONDOS - 2-10 UNIT RESIDENTIAL          ,1,6302,3.00,NA,A9,8219 12TH   AVENUE                       ,            ,11228.0,1,0,1,"2,250","1,188",1925,1,A9,"$825,000 ",7/8/13,825000.00,1188.0,2250.0
3,DYKER HEIGHTS            ,10403  CONDOS - 2-10 UNIT RESIDENTIAL          ,1,6308,41.00,NA,S1,8308 13TH   AVENUE                       ,            ,11228.0,1,1,2,"2,000","2,200",1920,1,S1,"$840,000 ",8/8/12,840000.00,2200.0,2000.0
3,DYKER HEIGHTS            ,10404  CONDOS - 2-10 UNIT RESIDENTIAL          ,1,6308,64.00,NA,A1,1233 84TH   STREET                       ,            ,11228.0,1,0,1,"3,000","2,052",1930,1,A1,"$775,000 ",8/3/12,775000.00,2052.0,3000.0
3,DYKER HEIGHTS            ,10405  CONDOS - 2-10 UNIT RESIDENTIAL          ,1,6321,34.00,NA,A1,1270 84TH STREET                         ,            ,11228.0,1,0,1,"8,000","3,093",1920,1,A1,"$1,620,000 ",4/19/13,1620000.00,3093.0,8000.0
3,DYKER HEIGHTS            ,10406  CONDOS - 2-10 UNIT RESIDENTIAL          ,1,6322,23.00,NA,A9,1342 84TH STREET                         ,            ,11228.0,1,0,1,"1,567","1,492",1945,1,A9,"$608,750 ",11/29/12,608750.00,1492.0,1567.0
3,DYKER HEIGHTS            ,10407  CONDOS - 2-10 UNIT RESIDENTIAL          ,1,6322,26.00,NA,A5,1348 84TH STREET                         ,            ,11228.0,1,0,1,"1,600","1,408",1945,1,A5,"$550,000 ",8/21/12,550000.00,1408.0,1600.0
3,DYKER HEIGHTS            ,10408  CONDOS - 2-10 UNIT RESIDENTIAL          ,1,6322,34.00,NA,A5,1366 84TH   STREET                       ,            ,11228.0,1,0,1,"2,000","2,416",1925,1,A5,"$490,000 ",8/17/12,490000.00,2416.0,2000.0
3,DYKER HEIGHTS            ,10409  CONDOS - 2-10 UNIT RESIDENTIAL          ,1,6338,17.00,NA,A5,1226 85TH STREET                         ,            ,11228.0,1,0,1,"2,100","1,248",1920,1,A5,"$670,000 ",6/18/13,670000.00,1248.0,2100.0
3,DYKER HEIGHTS            ,10410  CONDOS - 2-10 UNIT RESIDENTIAL          ,1,6338,19.00,NA,A5,1230 85 STREET                           ,            ,11228.0,1,0,1,"2,100","1,248",1920,1,A5,"$590,000 ",1/15/13,590000.00,1248.0,2100.0
3,DYKER HEIGHTS            ,10411  CONDOS - 2-10 UNIT RESIDENTIAL          ,1,6338,25.00,NA,A1,1246 85TH STREET                         ,            ,11228.0,1,0,1,"2,000","1,364",1920,1,A1,"$720,000 ",12/3/12,720000.00,1364.0,2000.0
3,DYKER HEIGHTS            ,10412  CONDOS - 2-10 UNIT RESIDENTIAL          ,1,6339,59.00,NA,A5,1343 86TH   STREET                       ,            ,11228.0,1,0,1,"1,800","1,710",1935,1,A5,"$640,000 ",1/9/13,640000.00,1710.0,1800.0
3,DYKER HEIGHTS            ,10413  CONDOS - 2-10 UNIT RESIDENTIAL          ,1,5750,55.00,NA,B1,6506 10TH   AVENUE                       ,            ,11219.0,2,0,2,"2,500","3,300",1925,1,B1,"$722,500 ",6/18/13,722500.00,3300.0,2500.0
3,DYKER HEIGHTS            ,10414  CONDOS - 2-10 UNIT RESIDENTIAL          ,1,5751,15.00,NA,B1,1022 65TH   STREET                       ,            ,11219.0,2,0,2,"2,000","2,180",1930,1,B1,"$760,000 ",10/25/12,760000.00,2180.0,2000.0
3,DYKER HEIGHTS            ,10415  CONDOS - 2-10 UNIT RESIDENTIAL          ,1,5751,28.00,NA,B1,1050 65TH   STREET                       ,            ,11219.0,2,0,2,"2,350","3,120",1930,1,B1,"$700,000 ",12/31/12,700000.00,3120.0,2350.0
3,DYKER HEIGHTS            ,10416  CONDOS - 2-10 UNIT RESIDENTIAL          ,1,5751,30.00,NA,B1,1056 65TH   STREET                       ,            ,11219.0,2,0,2,"2,800","2,400",1930,1,B1,"$999,000 ",5/20/13,999000.00,2400.0,2800.0
3,DYKER HEIGHTS            ,10420  CONDOS - 2-10 UNIT RESIDENTIAL          ,1,5758,18.00,NA,B1,1030 66TH STREET                         ,            ,11219.0,2,0,2,"2,400","3,135",1925,1,B1,"$800,000 ",11/20/12,800000.00,3135.0,2400.0
3,DYKER HEIGHTS            ,10421  CONDOS - 2-10 UNIT RESIDENTIAL          ,1,5758,29.00,NA,B1,1058 66TH STREET                         ,            ,11219.0,2,0,2,"2,000","3,015",1955,1,B1,"$930,000 ",10/19/12,930000.00,3015.0,2000.0
3,DYKER HEIGHTS            ,10422  CONDOS - 2-10 UNIT RESIDENTIAL          ,1,5758,30.00,NA,B2,1060 66TH   STREET                       ,            ,11219.0,2,0,2,"4,000","1,910",1915,1,B2,"$999,990 ",6/21/13,999990.00,1910.0,4000.0
3,DYKER HEIGHTS            ,10423  CONDOS - 2-10 UNIT RESIDENTIAL          ,1,5759,62.00,NA,B2,1139 67TH   STREET                       ,            ,11219.0,2,0,2,"2,158","1,608",1910,1,B2,"$997,885 ",8/13/12,997885.00,1608.0,2158.0
3,DYKER HEIGHTS            ,10425  CONDOS - 2-10 UNIT RESIDENTIAL          ,1,5761,16.00,NA,B1,1324 66TH   STREET                       ,            ,11219.0,2,0,2,"4,000","2,244",1965,1,B1,"$1,135,000 ",6/17/13,1135000.00,2244.0,4000.0
3,DYKER HEIGHTS            ,10426  CONDOS - 2-10 UNIT RESIDENTIAL          ,1,5761,42.00,NA,S2,6614 14TH   AVENUE                       ,            ,11219.0,2,1,3,"2,000","3,100",1910,1,S2,"$750,000 ",7/11/13,750000.00,3100.0,2000.0
3,DYKER HEIGHTS            ,10427  CONDOS - 2-10 UNIT RESIDENTIAL          ,1,5764,36.00,NA,B1,950 67TH STREET                          ,            ,11219.0,2,0,2,"2,000","2,820",1915,1,B1,"$988,000 ",1/22/13,988000.00,2820.0,2000.0
3,DYKER HEIGHTS            ,10428  CONDOS - 2-10 UNIT RESIDENTIAL          ,1,5765,57.00,NA,B2,1065 OVINGTON AVENUE                     ,            ,11219.0,2,0,2,"2,408","1,600",1925,1,B2,"$600,000 ",12/11/12,600000.00,1600.0,2408.0
3,DYKER HEIGHTS            ,10429  CONDOS - 2-10 UNIT RESIDENTIAL          ,1,5765,58.00,NA,B2,1063 OVINGTON AVE                        ,            ,11219.0,2,0,2,"2,400","1,200",1925,1,B2,"$560,000 ",1/9/13,560000.00,1200.0,2400.0
3,DYKER HEIGHTS            ,10430  CONDOS - 2-10 UNIT RESIDENTIAL          ,1,5765,75.00,NA,B1,1017 OVINGTON AVENUE                     ,            ,11219.0,2,0,2,"3,125","2,560",1925,1,B1,"$995,000 ",3/28/13,995000.00,2560.0,3125.0
3,DYKER HEIGHTS            ,10434  CONDOS - 2-10 UNIT RESIDENTIAL          ,1,5771,55.00,NA,B3,6822 10TH   AVENUE                       ,            ,11219.0,2,0,2,"3,200","2,080",1915,1,B3,"$585,000 ",12/26/12,585000.00,2080.0,3200.0
3,DYKER HEIGHTS            ,10435  CONDOS - 2-10 UNIT RESIDENTIAL          ,1,5772,6.00,NA,B1,6803 10TH   AVENUE                       ,            ,11219.0,2,0,2,"2,880","2,400",1925,1,B1,"$980,000 ",3/21/13,980000.00,2400.0,2880.0
3,DYKER HEIGHTS            ,10436  CONDOS - 2-10 UNIT RESIDENTIAL          ,1,5772,26.00,NA,B1,1054 OVINGTON AVENUE                     ,            ,11219.0,2,0,2,"1,460","3,078",1925,1,B1,"$780,000 ",4/8/13,780000.00,3078.0,1460.0
3,DYKER HEIGHTS            ,10437  CONDOS - 2-10 UNIT RESIDENTIAL          ,1,5773,41.00,NA,B1,1173 BAY RIDGE AVENUE                    ,            ,11219.0,2,0,2,"2,382","1,648",1955,1,B1,"$742,000 ",4/24/13,742000.00,1648.0,2382.0
3,DYKER HEIGHTS            ,10441  CONDOS - 2-10 UNIT RESIDENTIAL          ,1,5775,23.00,NA,B3,1346 OVINGTON AVE                        ,            ,11219.0,2,0,2,897,"1,080",1910,1,B3,"$430,000 ",8/30/12,430000.00,1080.0,897.0
3,DYKER HEIGHTS            ,10443  CONDOS - 2-10 UNIT RESIDENTIAL          ,1,5880,53.00,NA,B1,1055 70TH   STREET                       ,            ,11228.0,2,0,2,"2,000","2,080",1925,1,B1,"$700,000 ",11/29/12,700000.00,2080.0,2000.0
3,DYKER HEIGHTS            ,10444  CONDOS - 2-10 UNIT RESIDENTIAL          ,1,5880,54.00,NA,B1,1053 70TH STREET                         ,            ,11228.0,2,0,2,"2,000","2,080",1925,1,B1,"$200,000 ",12/21/12,200000.00,2080.0,2000.0
3,DYKER HEIGHTS            ,10447  CONDOS - 2-10 UNIT RESIDENTIAL          ,1,5898,17.00,NA,B3,1028 70TH   STREET                       ,            ,11228.0,2,0,2,"6,000","4,672",1901,1,B3,"$1,800,000 ",12/27/12,1800000.00,4672.0,6000.0
3,DYKER HEIGHTS            ,10448  CONDOS - 2-10 UNIT RESIDENTIAL          ,1,5898,65.00,NA,B1,1047 71ST   STREET                       ,            ,11228.0,2,0,2,"2,000","3,210",1899,1,B1,"$755,000 ",8/7/12,755000.00,3210.0,2000.0
3,DYKER HEIGHTS            ,10450  CONDOS - 2-10 UNIT RESIDENTIAL          ,1,5898,69.00,NA,B1,1037 71 STREET                           ,            ,11228.0,2,0,2,"2,000","2,140",1899,1,B1,"$772,000 ",11/26/12,772000.00,2140.0,2000.0
3,DYKER HEIGHTS            ,10451  CONDOS - 2-10 UNIT RESIDENTIAL          ,1,5902,19.00,NA,B1,928 71ST   STREET                        ,            ,11228.0,2,0,2,"2,000","3,120",1905,1,B1,"$730,000 ",2/22/13,730000.00,3120.0,2000.0
3,DYKER HEIGHTS            ,10452  CONDOS - 2-10 UNIT RESIDENTIAL          ,1,5902,21.00,NA,B1,934 71ST   STREET                        ,            ,11228.0,2,0,2,"2,000","3,120",1905,1,B1,"$770,000 ",11/26/12,770000.00,3120.0,2000.0
3,DYKER HEIGHTS            ,10456  CONDOS - 2-10 UNIT RESIDENTIAL          ,1,5903,58.00,NA,B1,1057 72ND STREET                         ,            ,11228.0,2,0,2,"2,000","2,340",1915,1,B1,"$756,666 ",9/17/12,756666.00,2340.0,2000.0
3,DYKER HEIGHTS            ,10460  CONDOS - 2-10 UNIT RESIDENTIAL          ,1,5914,37.00,NA,B3,1074 72ND   STREET                       ,            ,11228.0,2,0,2,"1,750","1,802",1925,1,B3,"$600,000 ",6/25/13,600000.00,1802.0,1750.0
3,DYKER HEIGHTS            ,10461  CONDOS - 2-10 UNIT RESIDENTIAL          ,1,5923,55.00,NA,B3,955 74TH   STREET                        ,            ,11228.0,2,0,2,"3,000","1,712",1910,1,B3,"$865,000 ",8/6/12,865000.00,1712.0,3000.0
3,DYKER HEIGHTS            ,10463  CONDOS - 2-10 UNIT RESIDENTIAL          ,1,5924,23.00,NA,B3,1042 73RD   STREET                       ,            ,11228.0,2,0,2,"3,125","2,013",1905,1,B3,"$942,500 ",2/12/13,942500.00,2013.0,3125.0
3,DYKER HEIGHTS            ,10464  CONDOS - 2-10 UNIT RESIDENTIAL          ,1,5924,25.00,NA,B2,1044 73RD STREET                         ,            ,11228.0,2,0,2,"3,125","1,967",1905,1,B2,"$807,000 ",12/14/12,807000.00,1967.0,3125.0
3,DYKER HEIGHTS            ,10466  CONDOS - 2-10 UNIT RESIDENTIAL          ,1,5934,43.00,NA,B9,7408 10TH   AVENUE                       ,            ,11228.0,2,0,2,"2,000","3,460",1930,1,B9,"$699,000 ",7/24/13,699000.00,3460.0,2000.0
3,DYKER HEIGHTS            ,10472  CONDOS - 2-10 UNIT RESIDENTIAL          ,1,5964,39.00,NA,B3,978 77TH STREET                          ,            ,11228.0,2,0,2,"1,850","2,072",1925,1,B3,"$645,000 ",12/21/12,645000.00,2072.0,1850.0
3,DYKER HEIGHTS            ,10475  CONDOS - 2-10 UNIT RESIDENTIAL          ,1,5964,121.00,NA,B1,915 78TH   STREET                        ,            ,11228.0,2,0,2,"2,400","3,420",1925,1,B1,"$850,000 ",12/27/12,850000.00,3420.0,2400.0
3,DYKER HEIGHTS            ,10478  CONDOS - 2-10 UNIT RESIDENTIAL          ,1,5973,23.00,NA,B1,938 78TH STREET                          ,            ,11228.0,2,0,2,"2,400","3,600",1925,1,B1,"$920,000 ",5/7/13,920000.00,3600.0,2400.0
3,DYKER HEIGHTS            ,10480  CONDOS - 2-10 UNIT RESIDENTIAL          ,1,5973,89.00,NA,B1,925 79TH STREET                          ,            ,11228.0,2,0,2,"2,000","2,795",1899,1,B1,"$730,000 ",2/6/13,730000.00,2795.0,2000.0
3,DYKER HEIGHTS            ,10483  CONDOS - 2-10 UNIT RESIDENTIAL          ,1,5992,7.00,NA,B1,8011 7 AVENUE                            ,            ,11228.0,2,0,2,"2,269","2,440",1920,1,B1,"$673,000 ",2/5/13,673000.00,2440.0,2269.0
3,DYKER HEIGHTS            ,10484  CONDOS - 2-10 UNIT RESIDENTIAL          ,1,5992,10.00,NA,B1,8003 7TH AVENUE                          ,            ,11228.0,2,0,2,"3,000","2,488",1920,1,B1,"$725,000 ",11/13/12,725000.00,2488.0,3000.0
3,DYKER HEIGHTS            ,10489  CONDOS - 2-10 UNIT RESIDENTIAL          ,1,6011,22.00,NA,B1,942 82ND STREET                          ,            ,11228.0,2,0,2,"2,800","3,600",1930,1,B1,"$400,000 ",8/15/12,400000.00,3600.0,2800.0
3,DYKER HEIGHTS            ,10492  CONDOS - 2-10 UNIT RESIDENTIAL          ,1,6021,25.00,NA,B2,936 83RD STREET                          ,            ,11228.0,2,0,2,"7,500","2,856",1925,1,B2,"$1,300,000 ",2/8/13,1300000.00,2856.0,7500.0
3,DYKER HEIGHTS            ,10493  CONDOS - 2-10 UNIT RESIDENTIAL          ,1,6022,1.00,NA,B2,8323 10TH   AVENUE                       ,            ,11228.0,2,0,2,"2,000","2,448",1925,1,B2,"$830,000 ",4/25/13,830000.00,2448.0,2000.0
3,DYKER HEIGHTS            ,10498  CONDOS - 2-10 UNIT RESIDENTIAL          ,1,6155,27.00,NA,B1,1250 BAY RIDGE AVENUE                    ,            ,11219.0,2,0,2,"2,308","3,177",1920,1,B1,"$688,000 ",1/3/13,688000.00,3177.0,2308.0
3,DYKER HEIGHTS            ,10499  CONDOS - 2-10 UNIT RESIDENTIAL          ,1,6155,41.00,NA,S2,6906 13TH AVENUE                         ,            ,11228.0,2,1,3,"1,900","4,275",1931,1,S2,"$680,000 ",4/23/13,680000.00,4275.0,1900.0
3,DYKER HEIGHTS            ,10500  CONDOS - 2-10 UNIT RESIDENTIAL          ,1,6165,36.00,NA,B1,1172 70TH   STREET                       ,            ,11228.0,2,0,2,"2,000","2,176",1920,1,B1,"$675,000 ",4/12/13,675000.00,2176.0,2000.0
3,DYKER HEIGHTS            ,10501  CONDOS - 2-10 UNIT RESIDENTIAL          ,1,6167,15.00,NA,B1,1324 70TH STREET                         ,            ,11228.0,2,0,2,"2,000","3,000",1910,1,B1,"$650,000 ",12/17/12,650000.00,3000.0,2000.0
3,DYKER HEIGHTS            ,10502  CONDOS - 2-10 UNIT RESIDENTIAL          ,1,6167,71.00,NA,B1,1317 71ST   STREET                       ,            ,11228.0,2,0,2,"2,400","3,300",1930,1,B1,"$960,000 ",7/30/13,960000.00,3300.0,2400.0
3,DYKER HEIGHTS            ,10503  CONDOS - 2-10 UNIT RESIDENTIAL          ,1,6176,44.00,NA,B1,1181 72ND STREET                         ,            ,11228.0,2,0,2,"2,000","2,000",1930,1,B1,"$805,000 ",1/4/13,805000.00,2000.0,2000.0
3,DYKER HEIGHTS            ,10507  CONDOS - 2-10 UNIT RESIDENTIAL          ,1,6177,41.00,NA,S2,7108 13TH AVENUE                         ,            ,11228.0,2,1,3,"2,000","2,650",1931,1,S2,"$850,000 ",7/17/13,850000.00,2650.0,2000.0
3,DYKER HEIGHTS            ,10508  CONDOS - 2-10 UNIT RESIDENTIAL          ,1,6177,65.00,NA,B1,1221 72ND   STREET                       ,            ,11228.0,2,0,2,"2,000","2,376",1930,1,B1,"$890,000 ",9/5/12,890000.00,2376.0,2000.0
3,DYKER HEIGHTS            ,10511  CONDOS - 2-10 UNIT RESIDENTIAL          ,1,6187,67.00,NA,B1,1123 73RD STREET                         ,            ,11228.0,2,0,2,"2,000","2,818",1945,1,B1,"$815,000 ",8/28/12,815000.00,2818.0,2000.0
3,DYKER HEIGHTS            ,10512  CONDOS - 2-10 UNIT RESIDENTIAL          ,1,6188,14.00,NA,B1,1224 72 STREET                           ,            ,11228.0,2,0,2,"2,300","3,234",1930,1,B1,"$25,600 ",8/8/12,25600.00,3234.0,2300.0
3,DYKER HEIGHTS            ,10514  CONDOS - 2-10 UNIT RESIDENTIAL          ,1,6188,66.00,NA,B1,1231 73RD STREET                         ,            ,11228.0,2,0,2,"2,000","2,100",1920,1,B1,"$640,000 ",6/27/13,640000.00,2100.0,2000.0
3,DYKER HEIGHTS            ,10515  CONDOS - 2-10 UNIT RESIDENTIAL          ,1,6189,35.00,NA,B3,1370 72ND STREET                         ,            ,11228.0,2,0,2,"4,000","1,770",1930,1,B3,"$390,000 ",2/12/13,390000.00,1770.0,4000.0
3,DYKER HEIGHTS            ,10517  CONDOS - 2-10 UNIT RESIDENTIAL          ,1,6198,32.00,NA,B1,1164 73RD STREET                         ,            ,11228.0,2,0,2,"2,000","2,976",1920,1,B1,"$855,000 ",7/16/13,855000.00,2976.0,2000.0
3,DYKER HEIGHTS            ,10519  CONDOS - 2-10 UNIT RESIDENTIAL          ,1,6198,64.00,NA,B1,1135 74TH   STREET                       ,            ,11228.0,2,0,2,"2,000","3,120",1910,1,B1,"$620,000 ",7/15/13,620000.00,3120.0,2000.0
3,DYKER HEIGHTS            ,10522  CONDOS - 2-10 UNIT RESIDENTIAL          ,1,6199,42.00,NA,S2,7310 13TH AVENUE                         ,            ,11228.0,2,1,3,"1,483","2,892",1931,1,S2,"$890,000 ",3/14/13,890000.00,2892.0,1483.0
3,DYKER HEIGHTS            ,10523  CONDOS - 2-10 UNIT RESIDENTIAL          ,1,6199,46.00,NA,S2,7320 13TH AVENUE                         ,            ,11228.0,2,1,3,"1,597","3,900",1931,1,S2,"$900,000 ",2/5/13,900000.00,3900.0,1597.0
3,DYKER HEIGHTS            ,10524  CONDOS - 2-10 UNIT RESIDENTIAL          ,1,6199,57.00,NA,B1,1251 74TH   STREET                       ,            ,11228.0,2,0,2,"2,000","3,282",1915,1,B1,"$725,000 ",6/3/13,725000.00,3282.0,2000.0
3,DYKER HEIGHTS            ,10525  CONDOS - 2-10 UNIT RESIDENTIAL          ,1,6199,58.00,NA,B1,1249 74TH   STREET                       ,            ,11228.0,2,0,2,"2,000","3,282",1915,1,B1,"$695,000 ",8/1/12,695000.00,3282.0,2000.0
3,DYKER HEIGHTS            ,10526  CONDOS - 2-10 UNIT RESIDENTIAL          ,1,6209,42.00,NA,B1,7412 12TH AVENUE                         ,            ,11228.0,2,0,2,"2,000","2,128",1930,1,B1,"$765,000 ",11/13/12,765000.00,2128.0,2000.0
3,DYKER HEIGHTS            ,10528  CONDOS - 2-10 UNIT RESIDENTIAL          ,1,6211,12.00,NA,B1,1314 74TH STREET                         ,            ,11228.0,2,0,2,"2,800","2,400",1920,1,B1,"$915,000 ",3/8/13,915000.00,2400.0,2800.0
3,DYKER HEIGHTS            ,10529  CONDOS - 2-10 UNIT RESIDENTIAL          ,1,6211,46.00,NA,B2,7422 14TH AVENUE                         ,            ,11228.0,2,0,2,"4,000","3,432",1905,1,B2,$10 ,8/17/12,10.00,3432.0,4000.0
3,DYKER HEIGHTS            ,10533  CONDOS - 2-10 UNIT RESIDENTIAL          ,1,6222,22.00,NA,B3,1344 BAY RIDGE PARKWAY                   ,            ,11228.0,2,0,2,"3,100","1,855",1920,1,B3,"$748,000 ",6/7/13,748000.00,1855.0,3100.0
3,DYKER HEIGHTS            ,10535  CONDOS - 2-10 UNIT RESIDENTIAL          ,1,6233,12.00,NA,B3,1316 76TH STREET                         ,            ,11228.0,2,0,2,"2,000","1,376",1920,1,B3,"$570,000 ",7/16/13,570000.00,1376.0,2000.0
3,DYKER HEIGHTS            ,10536  CONDOS - 2-10 UNIT RESIDENTIAL          ,1,6233,40.00,NA,B1,7608 14TH   AVENUE                       ,            ,11228.0,2,0,2,"4,000","2,958",1920,1,B1,"$998,000 ",2/15/13,998000.00,2958.0,4000.0
3,DYKER HEIGHTS            ,10538  CONDOS - 2-10 UNIT RESIDENTIAL          ,1,6244,15.00,NA,B3,1322 77TH   STREET                       ,            ,11228.0,2,0,2,"1,600","1,965",1925,1,B3,"$413,000 ",11/29/12,413000.00,1965.0,1600.0
3,DYKER HEIGHTS            ,10539  CONDOS - 2-10 UNIT RESIDENTIAL          ,1,6244,46.00,NA,B3,1371 78TH STREET                         ,            ,11228.0,2,0,2,"2,000","2,211",1930,1,B3,"$698,000 ",2/15/13,698000.00,2211.0,2000.0
3,DYKER HEIGHTS            ,10540  CONDOS - 2-10 UNIT RESIDENTIAL          ,1,6244,54.00,NA,B3,1347 78TH   STREET                       ,            ,11228.0,2,0,2,"2,000","1,485",1930,1,B3,"$659,200 ",8/22/12,659200.00,1485.0,2000.0
3,DYKER HEIGHTS            ,10541  CONDOS - 2-10 UNIT RESIDENTIAL          ,1,6244,57.00,NA,B3,1339 78TH STREET                         ,            ,11228.0,2,0,2,"2,000","1,485",1930,1,B3,"$510,000 ",8/27/12,510000.00,1485.0,2000.0
3,DYKER HEIGHTS            ,10542  CONDOS - 2-10 UNIT RESIDENTIAL          ,1,6244,59.00,NA,B3,1331 78TH   STREET                       ,            ,11228.0,2,0,2,"2,000","1,500",1930,1,B3,"$625,000 ",8/2/13,625000.00,1500.0,2000.0
3,DYKER HEIGHTS            ,10543  CONDOS - 2-10 UNIT RESIDENTIAL          ,1,6244,157.00,NA,B1,1335 78TH   STREET                       ,            ,11228.0,2,0,2,"2,000","1,440",1930,1,B1,$1 ,7/22/13,1.00,1440.0,2000.0
3,DYKER HEIGHTS            ,10545  CONDOS - 2-10 UNIT RESIDENTIAL          ,1,6254,29.00,NA,B2,1154 78TH STREET                         ,            ,11228.0,2,0,2,"2,000","2,080",1920,1,B2,"$700,000 ",12/31/12,700000.00,2080.0,2000.0
3,DYKER HEIGHTS            ,10546  CONDOS - 2-10 UNIT RESIDENTIAL          ,1,6255,49.00,NA,B1,1271 79TH STREET                         ,            ,11228.0,2,0,2,"2,000","2,020",1910,1,B1,"$612,000 ",4/9/13,612000.00,2020.0,2000.0
3,DYKER HEIGHTS            ,10549  CONDOS - 2-10 UNIT RESIDENTIAL          ,1,6268,72.00,NA,B1,1313 80TH STREET                         ,            ,11228.0,2,0,2,"2,900","1,748",1930,1,B1,"$345,000 ",11/27/12,345000.00,1748.0,2900.0
3,DYKER HEIGHTS            ,10550  CONDOS - 2-10 UNIT RESIDENTIAL          ,1,6279,30.00,NA,B2,1258 80TH   STREET                       ,            ,11228.0,2,0,2,"2,667","1,940",1920,1,B2,"$753,000 ",4/10/13,753000.00,1940.0,2667.0
3,DYKER HEIGHTS            ,10555  CONDOS - 2-10 UNIT RESIDENTIAL          ,1,6290,56.00,NA,B3,1151 82ND STREET                         ,            ,11228.0,2,0,2,"3,000","1,504",1910,1,B3,"$835,000 ",8/1/12,835000.00,1504.0,3000.0
3,DYKER HEIGHTS            ,10557  CONDOS - 2-10 UNIT RESIDENTIAL          ,1,6302,21.00,NA,B2,1240 82ND   STREET                       ,            ,11228.0,2,0,2,"6,000","4,500",1920,1,B2,"$1,600,000 ",3/22/13,1600000.00,4500.0,6000.0
